[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile$JarFileType: void <clinit>()>/new org.springframework.boot.loader.jar.JarFile$JarFileType/1]	<org.springframework.boot.loader.jar.JarFile$JarFileType: void <init>(java.lang.String,int)>/assign/instruction3	[<<immutable-context>>, <<immutable-context>>]	<org.springframework.boot.loader.jar.JarFile$JarFileType: void <clinit>()>/invoke/instruction9	int
[<<immutable-context>>, <org.springframework.boot.loader.jar.JarFile$JarFileType: void <clinit>()>/new org.springframework.boot.loader.jar.JarFile$JarFileType/2]	<org.springframework.boot.loader.jar.JarFile$JarFileType: void <init>(java.lang.String,int)>/assign/instruction3	[<<immutable-context>>, <<immutable-context>>]	<org.springframework.boot.loader.jar.JarFile$JarFileType: void <clinit>()>/invoke/instruction14	int
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: java.lang.ClassLoader createClassLoader(java.util.List)>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[])>/org.springframework.boot.loader.Launcher.getClassPathArchives/0	java.util.List
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[],java.lang.String,java.lang.ClassLoader)>/assign/instruction4	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[])>/org.springframework.boot.loader.Launcher.createClassLoader/0	java.lang.ClassLoader
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[],java.lang.String,java.lang.ClassLoader)>/assign/instruction3	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[])>/org.springframework.boot.loader.Launcher.getMainClass/0	java.lang.String
[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.Launcher: java.lang.ClassLoader createClassLoader(java.net.URL[])>/new org.springframework.boot.loader.LaunchedURLClassLoader/0]	<org.springframework.boot.loader.LaunchedURLClassLoader: void <init>(java.net.URL[],java.lang.ClassLoader)>/assign/instruction3	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: java.lang.ClassLoader createClassLoader(java.net.URL[])>/java.lang.Class.getClassLoader/0	java.lang.ClassLoader
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: java.lang.ClassLoader createClassLoader(java.net.URL[])>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: java.lang.ClassLoader createClassLoader(java.util.List)>/assign-cast/instruction18	java.net.URL[]
[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.Launcher: org.springframework.boot.loader.archive.Archive createArchive()>/new org.springframework.boot.loader.archive.ExplodedArchive/0]	<org.springframework.boot.loader.archive.ExplodedArchive: java.util.List getNestedArchives(org.springframework.boot.loader.archive.Archive$EntryFilter)>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher: java.util.List getClassPathArchives()>/assign/instruction4	org.springframework.boot.loader.archive.Archive$EntryFilter
[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.Launcher: org.springframework.boot.loader.archive.Archive createArchive()>/new org.springframework.boot.loader.archive.JarFileArchive/0]	<org.springframework.boot.loader.archive.JarFileArchive: java.util.List getNestedArchives(org.springframework.boot.loader.archive.Archive$EntryFilter)>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher: java.util.List getClassPathArchives()>/assign/instruction4	org.springframework.boot.loader.archive.Archive$EntryFilter
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[],java.lang.String,java.lang.ClassLoader)>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[])>/assign/instruction2	java.lang.String[]
[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.Launcher: java.lang.ClassLoader createClassLoader(java.net.URL[])>/new org.springframework.boot.loader.LaunchedURLClassLoader/0]	<org.springframework.boot.loader.LaunchedURLClassLoader: void <init>(java.net.URL[],java.lang.ClassLoader)>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: java.lang.ClassLoader createClassLoader(java.net.URL[])>/assign/instruction2	java.net.URL[]
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: org.springframework.boot.loader.MainMethodRunner createMainMethodRunner(java.lang.String,java.lang.String[],java.lang.ClassLoader)>/assign/instruction3	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[],java.lang.String,java.lang.ClassLoader)>/assign/instruction2	java.lang.String[]
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: org.springframework.boot.loader.MainMethodRunner createMainMethodRunner(java.lang.String,java.lang.String[],java.lang.ClassLoader)>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[],java.lang.String,java.lang.ClassLoader)>/assign/instruction3	java.lang.String
[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: org.springframework.boot.loader.MainMethodRunner createMainMethodRunner(java.lang.String,java.lang.String[],java.lang.ClassLoader)>/assign/instruction4	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: void launch(java.lang.String[],java.lang.String,java.lang.ClassLoader)>/assign/instruction4	java.lang.ClassLoader
[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.Launcher: org.springframework.boot.loader.MainMethodRunner createMainMethodRunner(java.lang.String,java.lang.String[],java.lang.ClassLoader)>/new org.springframework.boot.loader.MainMethodRunner/0]	<org.springframework.boot.loader.MainMethodRunner: void <init>(java.lang.String,java.lang.String[])>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: org.springframework.boot.loader.MainMethodRunner createMainMethodRunner(java.lang.String,java.lang.String[],java.lang.ClassLoader)>/assign/instruction2	java.lang.String
[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.Launcher: org.springframework.boot.loader.MainMethodRunner createMainMethodRunner(java.lang.String,java.lang.String[],java.lang.ClassLoader)>/new org.springframework.boot.loader.MainMethodRunner/0]	<org.springframework.boot.loader.MainMethodRunner: void <init>(java.lang.String,java.lang.String[])>/assign/instruction3	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: org.springframework.boot.loader.MainMethodRunner createMainMethodRunner(java.lang.String,java.lang.String[],java.lang.ClassLoader)>/assign/instruction3	java.lang.String[]
[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.Launcher: org.springframework.boot.loader.archive.Archive createArchive()>/new org.springframework.boot.loader.archive.ExplodedArchive/0]	<org.springframework.boot.loader.archive.ExplodedArchive: void <init>(java.io.File)>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: org.springframework.boot.loader.archive.Archive createArchive()>/assign/instruction27	java.io.File
[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.Launcher: org.springframework.boot.loader.archive.Archive createArchive()>/new org.springframework.boot.loader.archive.JarFileArchive/0]	<org.springframework.boot.loader.archive.JarFileArchive: void <init>(java.io.File)>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.Launcher: org.springframework.boot.loader.archive.Archive createArchive()>/assign/instruction27	java.io.File
[<org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0, <org.springframework.boot.loader.ExecutableArchiveLauncher: java.util.List getClassPathArchives()>/new org.springframework.boot.loader.ExecutableArchiveLauncher$1/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher$1: void <init>(org.springframework.boot.loader.ExecutableArchiveLauncher)>/assign/instruction2	[<<immutable-context>>, <org.springframework.boot.loader.JarLauncher: void main(java.lang.String[])>/new org.springframework.boot.loader.JarLauncher/0]	<org.springframework.boot.loader.ExecutableArchiveLauncher: java.util.List getClassPathArchives()>/assign/instruction1	org.springframework.boot.loader.ExecutableArchiveLauncher
