[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: void setMyList(java.util.List)>	<org.mybatis.jpetstore.web.actions.AccountActionBean: java.util.List getMyList()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: void <init>()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: void setUsername(java.lang.String)>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: void <init>()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: void setPassword(java.lang.String)>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: void <init>()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: org.mybatis.jpetstore.domain.Account getAccount()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: void <init>()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: java.lang.String getUsername()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: void <init>()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: java.lang.String getPassword()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: void <init>()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution newAccount()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: void <init>()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution editAccount()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: void <init>()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution signon()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: void <init>()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: boolean isAuthenticated()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution newAccount()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: void setUsername(java.lang.String)>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution newAccount()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: void setPassword(java.lang.String)>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution newAccount()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: org.mybatis.jpetstore.domain.Account getAccount()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution newAccount()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: java.lang.String getUsername()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution newAccount()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: java.lang.String getPassword()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution newAccount()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: java.util.List getMyList()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution newAccount()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution newAccount()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution newAccount()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution editAccount()>
[<<immutable-context>>, <<immutable-context>>]	org.mybatis.jpetstore.web.actions.AccountActionBean::MockObject	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution newAccount()>	<org.mybatis.jpetstore.web.actions.AccountActionBean: net.sourceforge.stripes.action.Resolution signon()>
